identifierHash,type,country,language,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,gender,civilityGenderId,civilityTitle,hasAnyApp,hasAndroidApp,hasIosApp,hasProfilePicture,daysSinceLastLogin,seniority,seniorityAsMonths,seniorityAsYears,countryCode
-5.92963E+18,user,Royaume-Uni,en,15,8,0,18,14,100,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,29,3203,106.77,8.9,gb
2666967150317595990,user,Royaume-Uni,en,14,8,7,5,14,100,0,5,F,2,mrs,TRUE,FALSE,TRUE,FALSE,79,3196,106.53,8.88,gb
8895610986335586369,user,Allemagne,de,12,8,1,1,14,92,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,222,3201,106.7,8.89,de
-3.39923E+18,user,France,fr,8,9,3,7,14,100,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,27,3202,106.73,8.89,fr
4691043451889597937,user,France,fr,7,10,1,0,14,92,0,1,M,1,mr,TRUE,FALSE,TRUE,TRUE,120,3202,106.73,8.89,fr
-3.18425E+18,user,Italie,it,5,8,0,9,14,100,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,13,2854,95.13,7.93,it
-3.69265E+18,user,Italie,it,74,161,151,7,13,92,23,0,F,2,mrs,TRUE,FALSE,TRUE,FALSE,12,2854,95.13,7.93,it
123406389834757062,user,Italie,it,39,77,29,2,13,76,0,0,M,1,mr,TRUE,FALSE,TRUE,TRUE,36,3205,106.83,8.9,it
8259811812732835988,user,France,fr,28,9,11,7,13,84,1,0,F,2,mrs,TRUE,FALSE,TRUE,FALSE,13,3196,106.53,8.88,fr
-7.27013E+18,user,France,en,24,8,0,27,13,69,0,0,F,2,mrs,TRUE,FALSE,TRUE,FALSE,11,3198,106.6,8.88,fr
6450837885368825267,user,Etats-Unis,en,23,8,0,0,13,100,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,161,3195,106.5,8.88,us
5672578926527821778,user,Allemagne,de,21,9,0,0,13,100,9,3,F,2,mrs,TRUE,FALSE,TRUE,FALSE,390,3197,106.57,8.88,de
-2.07075E+18,user,Royaume-Uni,en,21,9,97,3,13,84,10,16,F,2,mrs,FALSE,FALSE,FALSE,TRUE,42,2858,95.27,7.94,gb
-1.93079E+18,user,Etats-Unis,en,21,8,0,23,13,84,0,0,F,2,mrs,TRUE,FALSE,TRUE,FALSE,11,2852,95.07,7.92,us
-1.21832E+18,user,France,fr,20,8,7,10,13,61,2,5,F,2,mrs,TRUE,FALSE,TRUE,TRUE,11,2858,95.27,7.94,fr
1887588469577775719,user,France,fr,19,12,4,12,13,92.3,2,1,F,2,mrs,TRUE,FALSE,TRUE,FALSE,12,3198,106.6,8.88,fr
-5.30405E+18,user,Italie,it,15,10,10,49,13,92,0,0,F,2,mrs,TRUE,TRUE,FALSE,TRUE,11,3196,106.53,8.88,it
2080874342282188697,user,Pays-Bas,en,14,8,22,6,13,61,2,2,F,2,mrs,TRUE,FALSE,TRUE,TRUE,25,3204,106.8,8.9,nl
-7.55884E+18,user,France,fr,13,10,1,3,13,76,0,5,F,2,mrs,FALSE,FALSE,FALSE,FALSE,11,3204,106.8,8.9,fr
2684463115894202311,user,Monaco,it,12,8,5,1,13,100,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,19,3203,106.77,8.9,mc
9165237695460276087,user,France,fr,12,8,1,8,13,90.9,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,15,3201,106.7,8.89,fr
6927980912431518170,user,Italie,en,12,8,11,0,13,92,2,2,F,2,mrs,TRUE,FALSE,TRUE,TRUE,13,3204,106.8,8.9,it
-1.02498E+18,user,Belgique,en,11,10,153,27,13,92,63,6,F,2,mrs,TRUE,FALSE,TRUE,TRUE,11,3202,106.73,8.89,be
2134769578327151538,user,France,fr,11,9,34,11,13,92,9,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,14,3199,106.63,8.89,fr
9112201254574658196,user,Su?de,en,11,8,0,6,13,92,1,0,F,3,miss,TRUE,FALSE,TRUE,TRUE,71,3204,106.8,8.9,se
-4.72264E+17,user,Italie,it,10,8,2,2,13,92.3,0,0,F,2,mrs,TRUE,FALSE,TRUE,FALSE,12,2859,95.3,7.94,it
5050159119269578994,user,Italie,it,7,8,2,11,13,84,0,0,F,2,mrs,TRUE,TRUE,FALSE,TRUE,11,3197,106.57,8.88,it
-4.77771E+18,user,Italie,it,24,17,111,4,12,90.9,27,0,F,2,mrs,TRUE,TRUE,FALSE,FALSE,12,3196,106.53,8.88,it
-3.9725E+17,user,France,fr,21,9,11,19,12,100,0,7,F,2,mrs,TRUE,FALSE,TRUE,TRUE,16,3203,106.77,8.9,fr
2124142446998656522,user,Italie,it,19,8,3,2,12,91,0,0,M,1,mr,TRUE,FALSE,TRUE,TRUE,11,3199,106.63,8.89,it
-6.76039E+18,user,Espagne,es,19,10,14,54,12,83.3,108,20,M,1,mr,TRUE,TRUE,FALSE,TRUE,22,2854,95.13,7.93,es
8929403423509338634,user,Pologne,en,17,8,0,0,12,83,0,1,M,1,mr,FALSE,FALSE,FALSE,FALSE,55,2858,95.27,7.94,pl
-1.02324E+17,user,Royaume-Uni,en,17,8,2,0,12,83,0,0,M,1,mr,TRUE,TRUE,FALSE,TRUE,418,2853,95.1,7.92,gb
-8.96352E+18,user,France,fr,16,9,0,4,12,91,12,279,M,1,mr,FALSE,FALSE,FALSE,TRUE,11,3199,106.63,8.89,fr
6242056653228955318,user,Italie,it,15,9,3,11,12,91,5,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,20,3197,106.57,8.88,it
7591344778421959912,user,Royaume-Uni,en,13,14,12,5,12,58,3,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,11,2859,95.3,7.94,gb
2185706046991170526,user,Royaume-Uni,en,13,9,20,0,12,91,3,2,F,2,mrs,TRUE,FALSE,TRUE,FALSE,84,2858,95.27,7.94,gb
9110746762615024232,user,Royaume-Uni,en,13,10,46,7,12,100,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,11,2853,95.1,7.92,gb
-3.30767E+18,user,Espagne,es,12,9,11,2,12,58,0,0,M,1,mr,TRUE,FALSE,TRUE,FALSE,93,3196,106.53,8.88,es
6427621498633805242,user,Royaume-Uni,en,12,8,3,8,12,84,1,0,F,2,mrs,TRUE,FALSE,TRUE,FALSE,35,2855,95.17,7.93,gb
6706972309918877883,user,Royaume-Uni,en,10,8,0,9,12,100,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,12,3196,106.53,8.88,gb
-6.08006E+18,user,Su?de,en,10,9,53,1,12,91,160,7,F,2,mrs,TRUE,FALSE,TRUE,TRUE,11,2853,95.1,7.92,se
-4.58582E+18,user,Royaume-Uni,en,9,8,5,10,12,100,1,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,11,3198,106.6,8.88,gb
6174388311350322404,user,Royaume-Uni,en,9,8,1,1,12,91,5,0,F,3,miss,TRUE,FALSE,TRUE,TRUE,358,3204,106.8,8.9,gb
-9.02443E+18,user,Espagne,es,9,8,1,19,12,91,0,0,F,2,mrs,FALSE,FALSE,FALSE,FALSE,14,3204,106.8,8.9,es
-4.66728E+18,user,Belgique,fr,9,8,2,10,12,84,0,0,M,1,mr,TRUE,TRUE,FALSE,FALSE,11,3204,106.8,8.9,be
-2.71025E+18,user,Italie,de,8,8,1,2,12,75,0,0,M,1,mr,FALSE,FALSE,FALSE,TRUE,19,3202,106.73,8.89,it
6984562738469243978,user,France,it,7,8,1,2,12,83,0,1,M,1,mr,TRUE,FALSE,TRUE,FALSE,14,3203,106.77,8.9,fr
1494612845268798304,user,Italie,it,7,8,0,0,12,91,0,0,M,1,mr,FALSE,FALSE,FALSE,TRUE,295,3205,106.83,8.9,it
5539712243095000007,user,Italie,it,6,8,7,4,12,83,1,0,M,1,mr,TRUE,FALSE,TRUE,TRUE,19,3205,106.83,8.9,it
659846641316865194,user,Etats-Unis,en,42,16,31,9,11,90,3,5,F,2,mrs,TRUE,FALSE,TRUE,FALSE,21,3203,106.77,8.9,us
-6.37228E+18,user,Italie,it,42,8,1,22,11,90,1,0,F,2,mrs,FALSE,FALSE,FALSE,FALSE,25,3202,106.73,8.89,it
-2.44026E+18,user,Croatie,en,34,8,6,7,11,83,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,12,3198,106.6,8.88,hr
2418640721027439282,user,Su?de,en,34,8,3,3,11,90,3,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,14,3204,106.8,8.9,se
-2.41669E+18,user,Italie,it,24,21,57,39,11,81,859,16,F,2,mrs,TRUE,FALSE,TRUE,FALSE,11,2858,95.27,7.94,it
7592491243025992206,user,Etats-Unis,en,23,8,2,0,11,100,0,0,F,2,mrs,TRUE,FALSE,TRUE,FALSE,186,2854,95.13,7.93,us
8072484312178781792,user,Italie,it,22,11,22,6,11,81,2,0,F,2,mrs,TRUE,FALSE,TRUE,FALSE,20,3199,106.63,8.89,it
-4.42771E+18,user,France,fr,21,2,61,11,11,100,225,1,F,2,mrs,FALSE,FALSE,FALSE,FALSE,24,3201,106.7,8.89,fr
8205872311971983616,user,Italie,it,21,8,1,19,11,63,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,30,3195,106.5,8.88,it
-2.91125E+18,user,Italie,en,20,9,7,0,11,90,1,0,M,1,mr,TRUE,TRUE,FALSE,FALSE,26,3200,106.67,8.89,it
2409255186261640173,user,Italie,it,19,9,11,22,11,81,8,0,F,2,mrs,TRUE,FALSE,TRUE,FALSE,16,3200,106.67,8.89,it
1086693516958176371,user,Allemagne,de,18,11,41,7,11,100,2,2,F,2,mrs,FALSE,FALSE,FALSE,FALSE,11,3195,106.5,8.88,de
-4.3646E+18,user,Hong Kong,en,17,8,23,2,11,63,45,12,M,1,mr,TRUE,FALSE,TRUE,TRUE,11,2853,95.1,7.92,hk
-6.55176E+18,user,France,fr,15,8,6,7,11,100,44,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,13,3202,106.73,8.89,fr
6936659214999902061,user,Italie,it,15,8,1,3,11,100,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,12,3205,106.83,8.9,it
-3.3441E+18,user,France,fr,15,8,0,21,11,100,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,11,3204,106.8,8.9,fr
6146805957699604723,user,France,fr,14,8,0,13,11,100,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,28,3205,106.83,8.9,fr
2495094946914856996,user,Italie,it,14,8,1,5,11,100,0,0,F,2,mrs,TRUE,TRUE,FALSE,TRUE,11,3200,106.67,8.89,it
5169024907738427271,user,Italie,en,12,8,1,0,11,75,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,194,3197,106.57,8.88,it
-3.02056E+18,user,Allemagne,de,12,8,1,1,11,100,0,0,M,1,mr,FALSE,FALSE,FALSE,FALSE,146,2857,95.23,7.94,de
-1.28503E+18,user,Italie,it,11,11,159,1,11,90.9,11,1,F,2,mrs,TRUE,TRUE,TRUE,TRUE,13,3205,106.83,8.9,it
7460866134715639011,user,Italie,it,11,8,5,2,11,100,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,15,3199,106.63,8.89,it
8463059209051619116,user,Italie,it,11,8,3,1,11,63,2,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,129,2856,95.2,7.93,it
7801052711380672417,user,France,fr,10,8,8,1,11,72,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,358,2855,95.17,7.93,fr
-2.64277E+17,user,Italie,it,8,9,2,14,11,100,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,11,3197,106.57,8.88,it
-2.82475E+17,user,Etats-Unis,en,6,8,0,12,11,83,1,1,F,2,mrs,FALSE,FALSE,FALSE,TRUE,11,2856,95.2,7.93,us
-8.99412E+18,user,Espagne,en,5,8,1,10,11,90,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,71,3198,106.6,8.88,es
5665012237595215307,user,Italie,it,5,10,0,6,11,100,0,0,F,2,mrs,FALSE,FALSE,FALSE,FALSE,11,2855,95.17,7.93,it
-7.18984E+18,user,Espagne,es,79,421,1751,4,10,77.7,299,0,F,2,mrs,TRUE,TRUE,FALSE,FALSE,55,3203,106.77,8.9,es
-8.41509E+18,user,Italie,it,58,34,148,22,10,100,2,3,F,2,mrs,TRUE,FALSE,TRUE,FALSE,11,3202,106.73,8.89,it
5645454509279101674,user,Italie,it,28,52,35,21,10,90,1,0,F,2,mrs,TRUE,FALSE,TRUE,FALSE,11,3196,106.53,8.88,it
-6.7851E+18,user,Espagne,en,26,8,0,4,10,100,0,0,F,2,mrs,TRUE,TRUE,FALSE,FALSE,36,3202,106.73,8.89,es
-2.66071E+18,user,France,fr,22,8,21,0,10,100,0,0,M,1,mr,TRUE,FALSE,TRUE,FALSE,11,3199,106.63,8.89,fr
-5.51241E+18,user,Italie,it,21,9,12,7,10,80,0,0,M,1,mr,TRUE,FALSE,TRUE,FALSE,15,3195,106.5,8.88,it
-9.00571E+18,user,Etats-Unis,en,16,8,0,14,10,100,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,523,2853,95.1,7.92,us
4274899341104159273,user,Italie,it,15,8,3,2,10,90,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,11,3198,106.6,8.88,it
-8.87665E+18,user,Italie,it,13,8,11,9,10,70,0,0,F,2,mrs,TRUE,FALSE,TRUE,FALSE,18,3198,106.6,8.88,it
-1.71202E+18,user,France,fr,13,8,0,9,10,100,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,21,2856,95.2,7.93,fr
-5.95754E+18,user,France,fr,13,8,0,15,10,100,3,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,14,3204,106.8,8.9,fr
6815978123187672138,user,Royaume-Uni,en,12,8,0,7,10,75,0,0,F,2,mrs,TRUE,FALSE,TRUE,FALSE,11,3202,106.73,8.89,gb
-7.90095E+18,user,Royaume-Uni,en,12,8,0,3,10,90,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,13,3198,106.6,8.88,gb
-1.29234E+18,user,Chypre,en,12,8,1,8,10,90,3,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,12,3196,106.53,8.88,cy
-3.50497E+18,user,France,fr,12,9,15,17,10,100,0,0,M,1,mr,TRUE,FALSE,TRUE,TRUE,22,2857,95.23,7.94,fr
-6.43265E+18,user,France,fr,12,8,0,0,10,100,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,71,3204,106.8,8.9,fr
-7.36301E+18,user,Espagne,es,11,9,76,3,10,80,8,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,194,3201,106.7,8.89,es
-5.24415E+18,user,Royaume-Uni,en,11,8,2,0,10,72.7,3,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,324,3200,106.67,8.89,gb
-3.4709E+18,user,Espagne,es,10,9,35,8,10,100,14,0,F,2,mrs,TRUE,FALSE,TRUE,FALSE,12,3203,106.77,8.9,es
-6.03231E+18,user,France,fr,10,8,4,0,10,70,0,0,M,1,mr,TRUE,TRUE,FALSE,TRUE,180,3195,106.5,8.88,fr
-9.65988E+17,user,Italie,it,10,9,70,5,10,90,1,0,F,2,mrs,TRUE,TRUE,FALSE,TRUE,12,2856,95.2,7.93,it
-3.6757E+18,user,France,fr,10,8,3,26,10,0,155,30,F,2,mrs,TRUE,TRUE,FALSE,TRUE,11,2853,95.1,7.92,fr
-5.93216E+18,user,France,en,9,8,0,5,10,100,0,0,F,2,mrs,TRUE,FALSE,TRUE,FALSE,26,3199,106.63,8.89,fr
-4.36651E+18,user,Royaume-Uni,en,9,8,0,2,10,83,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,32,3205,106.83,8.9,gb
267852408093724725,user,Etats-Unis,en,9,8,0,10,10,100,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,36,2859,95.3,7.94,us
-7.86661E+18,user,Italie,it,8,10,6,3,10,90,7,2,F,2,mrs,TRUE,FALSE,TRUE,TRUE,11,3201,106.7,8.89,it
886303803625085249,user,France,fr,7,8,0,1,10,60,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,13,2855,95.17,7.93,fr
8008205337567084835,user,Italie,it,46,192,274,22,9,88,47,0,M,1,mr,FALSE,FALSE,FALSE,FALSE,11,3203,106.77,8.9,it
-6.71558E+18,user,Gr?ce,en,38,14,166,7,9,77,16,6,F,2,mrs,TRUE,FALSE,TRUE,FALSE,11,2854,95.13,7.93,gr
3330208046816059030,user,Etats-Unis,en,36,15,3,0,9,100,1,0,M,1,mr,TRUE,TRUE,TRUE,FALSE,304,3202,106.73,8.89,us
-5.78635E+18,user,Italie,en,31,8,0,5,9,88,0,0,M,1,mr,TRUE,FALSE,TRUE,FALSE,68,2855,95.17,7.93,it
-2.92151E+18,user,France,fr,26,44,1,0,9,53,0,0,M,1,mr,TRUE,FALSE,TRUE,FALSE,210,2855,95.17,7.93,fr
-8.5262E+18,user,Portugal,en,25,12,58,4,9,80,11,0,F,2,mrs,TRUE,FALSE,TRUE,FALSE,11,3195,106.5,8.88,pt
5067325205867145210,user,Pays-Bas,en,22,11,432,3,9,70,181,37,F,2,mrs,TRUE,TRUE,FALSE,TRUE,12,2857,95.23,7.94,nl
1092500098635500967,user,Italie,it,21,8,61,5,9,66,170,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,56,2853,95.1,7.92,it
2941988722935386683,user,Italie,it,20,8,1,2,9,77,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,180,3204,106.8,8.9,it
-3.50308E+18,user,Italie,it,17,9,49,0,9,77,21,12,M,1,mr,FALSE,FALSE,FALSE,FALSE,12,3205,106.83,8.9,it
-6.33306E+18,user,Etats-Unis,en,16,8,0,25,9,100,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,131,2855,95.17,7.93,us
-7.07939E+17,user,Royaume-Uni,en,15,8,57,55,9,77,6,10,F,2,mrs,TRUE,TRUE,FALSE,TRUE,11,3199,106.63,8.89,gb
-1.09128E+18,user,France,fr,14,8,0,6,9,55,0,2,F,2,mrs,FALSE,FALSE,FALSE,TRUE,33,3201,106.7,8.89,fr
3381369644505778656,user,Royaume-Uni,en,13,8,1,6,9,100,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,11,3201,106.7,8.89,gb
3770563452788034309,user,France,fr,13,8,1,1,9,100,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,116,3195,106.5,8.88,fr
-6.24788E+16,user,France,fr,12,8,1,10,9,100,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,19,3200,106.67,8.89,fr
-1.34508E+17,user,Espagne,es,11,9,0,1,9,88,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,147,3199,106.63,8.89,es
-8.44102E+18,user,France,fr,11,8,1,10,9,100,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,15,3196,106.53,8.88,fr
-3.82475E+18,user,Espagne,es,11,8,1,4,9,50,0,0,M,1,mr,TRUE,FALSE,TRUE,FALSE,17,2854,95.13,7.93,es
-7.97699E+18,user,Croatie,en,10,8,7,8,9,50,6,2,F,2,mrs,TRUE,FALSE,TRUE,TRUE,309,3201,106.7,8.89,hr
8153901670889164042,user,Bulgarie,en,10,8,0,11,9,88,0,0,F,3,miss,FALSE,FALSE,FALSE,TRUE,35,3196,106.53,8.88,bg
-5.85926E+18,user,Australie,en,10,10,339,0,9,88,31,14,F,2,mrs,TRUE,FALSE,TRUE,FALSE,40,3195,106.5,8.88,au
857118533308280511,user,Etats-Unis,en,10,8,0,5,9,100,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,16,2858,95.27,7.94,us
-5.96094E+18,user,Espagne,en,9,8,3,2,9,88,0,0,M,1,mr,TRUE,FALSE,TRUE,FALSE,206,3200,106.67,8.89,es
6834871292668957246,user,Russie,en,9,10,34,3,9,77,1,0,F,2,mrs,FALSE,FALSE,FALSE,FALSE,15,2857,95.23,7.94,ru
34419192755046501,user,France,fr,9,8,0,8,9,88,0,0,F,2,mrs,TRUE,TRUE,FALSE,TRUE,16,2856,95.2,7.93,fr
8072501635995342386,user,Pays-Bas,en,9,11,59,5,9,90,7,1,F,2,mrs,FALSE,FALSE,FALSE,FALSE,43,2855,95.17,7.93,nl
4129958880596180661,user,France,fr,9,10,62,8,9,100,10,1,F,2,mrs,TRUE,FALSE,TRUE,FALSE,15,3204,106.8,8.9,fr
8409393677817037164,user,Su?de,en,8,8,0,2,9,88,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,12,3200,106.67,8.89,se
8321089408727433470,user,Italie,it,8,8,50,2,9,100,1,0,M,1,mr,TRUE,TRUE,FALSE,TRUE,11,3198,106.6,8.88,it
3427720816232557336,user,Pays-Bas,en,8,8,38,3,9,77,1,3,M,1,mr,TRUE,FALSE,TRUE,TRUE,12,2857,95.23,7.94,nl
2771105905443099358,user,Finlande,en,8,9,32,0,9,77,4,13,F,2,mrs,TRUE,FALSE,TRUE,FALSE,20,2855,95.17,7.93,fi
-1.1624E+18,user,France,fr,7,8,14,0,9,88,0,1,M,1,mr,TRUE,FALSE,TRUE,TRUE,25,3203,106.77,8.9,fr
7351081297026043516,user,Royaume-Uni,en,7,8,0,2,9,90,0,0,F,2,mrs,TRUE,FALSE,TRUE,FALSE,94,3197,106.57,8.88,gb
8584219276135744869,user,Autriche,de,7,9,102,8,9,100,222,28,F,2,mrs,FALSE,FALSE,FALSE,TRUE,11,2856,95.2,7.93,at
-2.70033E+18,user,France,fr,7,8,10,1,9,100,0,0,M,1,mr,TRUE,TRUE,FALSE,TRUE,89,2853,95.1,7.92,fr
5046537385079735089,user,France,fr,7,8,2,8,9,66,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,39,2852,95.07,7.92,fr
1191980123012969482,user,Italie,it,6,8,20,6,9,88,10,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,13,3203,106.77,8.9,it
1789324072590518838,user,France,fr,5,8,12,0,9,60,1,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,68,3199,106.63,8.89,fr
-3.09039E+18,user,Espagne,es,5,8,1,7,9,66,3,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,11,2859,95.3,7.94,es
1491605092840466105,user,Royaume-Uni,en,5,8,1,0,9,100,0,0,F,2,mrs,TRUE,FALSE,TRUE,FALSE,11,2857,95.23,7.94,gb
3438657378302726119,user,France,fr,4,9,4,1,9,100,0,1,F,2,mrs,FALSE,FALSE,FALSE,FALSE,11,3205,106.83,8.9,fr
5666274082428572635,user,Etats-Unis,en,43,23,894,3,8,62.5,290,174,F,2,mrs,TRUE,FALSE,TRUE,TRUE,11,3202,106.73,8.89,us
-6.37256E+18,user,France,fr,25,12,30,1,8,87,4,28,F,2,mrs,TRUE,TRUE,TRUE,FALSE,62,3200,106.67,8.89,fr
4567481493589321116,user,Pays-Bas,en,22,9,0,4,8,87,0,0,F,2,mrs,FALSE,FALSE,FALSE,FALSE,15,3205,106.83,8.9,nl
6840915384119163031,user,Royaume-Uni,en,17,4,0,6,8,100,0,0,F,3,miss,FALSE,FALSE,FALSE,FALSE,23,2857,95.23,7.94,gb
5432276212477343130,user,Royaume-Uni,en,14,37,4,4,8,87,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,11,3202,106.73,8.89,gb
-7.80807E+18,user,France,fr,14,22,46,8,8,62,139,3,F,2,mrs,TRUE,FALSE,TRUE,TRUE,107,2859,95.3,7.94,fr
5723995422264845181,user,Italie,it,14,8,1,3,8,62,0,0,F,2,mrs,TRUE,FALSE,TRUE,FALSE,15,2858,95.27,7.94,it
6973712234341401572,user,Italie,it,13,8,40,14,8,62,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,198,3198,106.6,8.88,it
-3.52246E+18,user,Royaume-Uni,en,13,8,0,1,8,87,0,0,F,2,mrs,TRUE,FALSE,TRUE,FALSE,29,3195,106.5,8.88,gb
6209959470652590963,user,Italie,it,12,11,6,1,8,100,5,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,12,3202,106.73,8.89,it
8596550107447443345,user,France,fr,12,8,0,1,8,100,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,12,3200,106.67,8.89,fr
7057674650640549104,user,Bulgarie,en,11,9,20,1,8,62,1,1,M,1,mr,TRUE,FALSE,TRUE,FALSE,49,3198,106.6,8.88,bg
2780972317002617434,user,Italie,it,11,11,385,3,8,100,39,3,F,2,mrs,TRUE,TRUE,FALSE,TRUE,13,2852,95.07,7.92,it
5763120164920761483,user,Italie,it,10,11,85,1,8,25,104,1,F,2,mrs,TRUE,TRUE,FALSE,TRUE,23,3198,106.6,8.88,it
4305846169722520975,user,Belgique,en,10,8,65,4,8,37,12,2,F,3,miss,FALSE,FALSE,FALSE,TRUE,11,2859,95.3,7.94,be
6712218474724670595,user,Royaume-Uni,en,9,8,0,6,8,0,0,0,F,2,mrs,FALSE,FALSE,FALSE,TRUE,665,3203,106.77,8.9,gb
-1.92842E+18,user,France,fr,9,9,15,11,8,85.7,3,0,F,2,mrs,TRUE,TRUE,FALSE,FALSE,100,3198,106.6,8.88,fr
-7.76139E+18,user,Italie,it,9,17,3,3,8,100,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,12,3197,106.57,8.88,it
-9.91815E+17,user,Etats-Unis,en,9,8,1,5,8,100,1,0,F,3,miss,FALSE,FALSE,FALSE,TRUE,34,2857,95.23,7.94,us
-5.39682E+18,user,France,fr,8,8,0,7,8,100,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,28,3205,106.83,8.9,fr
-5.18654E+18,user,France,en,8,8,2,0,8,100,2,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,37,3196,106.53,8.88,fr
6120532709249636421,user,Italie,it,7,8,4,6,8,100,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,13,3197,106.57,8.88,it
-5.58454E+18,user,Etats-Unis,en,7,8,0,10,8,100,1,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,40,2859,95.3,7.94,us
5715242306494051255,user,Royaume-Uni,en,7,9,6,6,8,100,0,0,F,2,mrs,TRUE,FALSE,TRUE,FALSE,131,2853,95.1,7.92,gb
8664740603355277066,user,Royaume-Uni,en,6,8,0,0,8,88,0,0,F,2,mrs,TRUE,FALSE,TRUE,TRUE,189,3202,106.73,8.89,gb
5507787321458516211,user,Royaume-Uni,en,6,8,25,2,8,100,14,2,F,2,mrs,TRUE,FALSE,TRUE,TRUE,27,3205,106.83,8.9,gb
8309988653318098676,user,Royaume-Uni,en,6,8,11,1,8,87,0,2,F,2,mrs,TRUE,FALSE,TRUE,FALSE,11,3195,106.5,8.88,gb
5747737480256666302,user,France,fr,6,34,4,1,8,87,20,32,M,1,mr,FALSE,FALSE,FALSE,FALSE,22,2857,95.23,7.94,fr
8199107606142091718,user,Etats-Unis,en,6,8,0,9,8,100,0,1,F,2,mrs,TRUE,FALSE,TRUE,TRUE,24,3204,106.8,8.9,us
-7.93256E+18,user,France,fr,5,8,0,4,8,87,0,0,M,1,mr,TRUE,TRUE,FALSE,TRUE,51,3201,106.7,8.89,fr
-8.36643E+18,user,Royaume-Uni,fr,4,8,3,2,8,87,120,7,M,1,mr,TRUE,FALSE,TRUE,TRUE,11,2856,95.2,7.93,gb
-5.92479E+18,user,Italie,it,62,209,1533,12,7,100,11,0,F,2,mrs,TRUE,FALSE,TRUE,FALSE,11,3201,106.7,8.89,it
